area_type,location,size,total_sqft,bath,balcony,price (in lakhs)
0,506,4.0,3385.0,5.0,2.0,260.0
3,1306,3.0,1641.0,3.0,2.0,66.0
3,533,2.0,1200.0,2.0,1.0,45.0
3,972,2.0,1260.0,2.0,1.0,67.39
3,773,3.0,1720.0,3.0,3.0,78.0
3,1261,2.0,1210.0,2.0,1.0,45.98
0,563,4.0,2200.0,4.0,2.0,200.0
3,268,3.0,1075.0,2.0,1.0,45.0
0,1148,3.0,1702.0,3.0,2.0,130.0
3,1306,2.0,1630.0,2.0,2.0,200.0
3,972,2.0,1141.0,2.0,2.0,38.55
3,1065,3.0,2072.0,3.0,2.0,108.0
3,1104,3.0,1180.0,2.0,2.0,78.34
3,1306,2.0,1355.0,2.0,2.0,115.0
3,216,3.0,1640.0,2.0,1.0,120.0
3,702,3.0,1190.0,2.0,2.0,57.0
2,889,4.0,2400.0,4.0,2.0,375.0
3,799,2.0,1019.0,2.0,2.0,49.85
3,109,3.0,1875.0,3.0,2.0,165.0
3,98,3.0,1250.0,3.0,2.0,40.0
2,277,3.0,1200.0,3.0,2.0,140.0
3,1252,2.0,1140.0,2.0,1.0,56.0
3,757,3.0,1683.0,3.0,1.0,109.0
3,637,3.0,1515.0,3.0,2.0,83.3
3,530,4.0,2118.0,4.0,2.0,111.0
3,1191,2.0,1083.0,2.0,2.0,61.75
0,1306,3.0,2300.0,3.0,3.0,120.0
3,1306,2.0,1240.0,2.0,2.0,60.0
3,1306,3.0,1750.0,3.0,1.0,120.0
3,1306,2.0,1230.0,2.0,2.0,43.48
2,129,3.0,1500.0,3.0,1.0,139.0
3,86,2.0,985.0,2.0,1.0,40.39
2,1165,3.0,1500.0,2.0,1.0,87.0
0,417,2.0,1125.0,2.0,1.0,32.49
0,810,2.0,950.0,2.0,1.0,44.0
3,716,3.0,1580.0,3.0,3.0,76.0
2,160,3.0,1092.0,2.0,1.0,98.5
0,419,2.0,1090.0,2.0,1.0,28.34
0,522,3.0,2264.0,3.0,1.0,159.0
3,404,3.0,1033.0,2.0,2.0,25.53
3,654,2.0,810.0,2.0,2.0,24.5
3,513,2.0,1337.0,2.0,1.0,82.0
3,304,2.0,1200.0,2.0,2.0,32.0
3,713,3.0,1580.0,3.0,2.0,160.0
3,232,3.0,1500.0,2.0,3.0,54.0
3,1252,3.0,1640.0,4.0,2.0,91.0
3,1306,3.0,1570.0,3.0,2.0,62.0
3,478,3.0,1470.0,2.0,2.0,82.0
3,688,2.0,1160.0,2.0,2.0,40.61
0,72,2.0,1050.0,2.0,1.0,71.0
3,357,3.0,1855.0,3.0,1.0,225.0
3,216,3.0,1460.0,2.0,1.0,90.0
0,549,3.0,1823.0,3.0,2.0,100.0
3,417,2.0,1094.0,2.0,2.0,42.0
3,278,2.0,1153.0,2.0,2.0,57.0
0,547,3.0,1325.0,3.0,1.0,57.0
2,918,4.0,1200.0,3.0,2.0,85.0
0,584,3.0,1590.0,2.0,2.0,125.0
2,604,5.0,1210.0,4.0,2.0,160.0
3,1306,2.0,1202.0,2.0,1.0,48.0
0,506,2.0,1202.0,2.0,1.0,53.0
3,1306,2.0,1200.0,2.0,3.0,62.5
3,914,3.0,1688.0,3.0,1.0,118.0
0,678,2.0,1020.0,2.0,1.0,52.0
3,1038,2.0,1185.0,2.0,2.0,47.0
3,987,2.0,1235.0,2.0,1.0,52.04
3,194,2.0,1077.0,2.0,2.0,37.64
3,690,3.0,1415.0,2.0,3.0,66.0
3,415,3.0,2330.0,3.0,2.0,162.0
3,1252,2.0,805.0,2.0,2.0,35.0
3,1252,2.0,1155.0,2.0,3.0,59.95
3,126,2.0,656.0,2.0,1.0,22.0
3,773,2.0,1150.0,2.0,3.0,52.0
3,109,2.0,1468.0,2.0,1.0,140.0
3,1252,3.0,2280.0,4.0,2.0,126.0
3,515,2.0,1341.0,2.0,1.0,97.0
3,584,2.0,1279.0,2.0,1.0,77.0
3,1148,2.0,1185.0,2.0,2.0,43.51
3,1306,3.0,1750.0,3.0,2.0,85.0
3,721,2.0,1152.0,2.0,1.0,53.5
2,1306,5.0,1000.0,4.0,1.0,160.0
3,549,2.0,1300.0,2.0,3.0,36.0
2,1191,4.0,2760.0,4.0,2.0,155.0
3,62,2.0,1070.0,2.0,2.0,39.0
3,1306,2.0,775.0,2.0,1.0,55.0
3,1267,1.0,667.0,1.0,1.0,36.85
3,417,2.0,1070.0,2.0,1.0,55.0
0,895,3.0,1875.0,2.0,2.0,110.0
3,731,2.0,735.0,2.0,1.0,57.99
2,1038,5.0,4360.0,4.0,1.0,90.0
3,713,3.0,1750.0,3.0,2.0,130.0
3,799,2.0,1215.0,2.0,1.0,67.0
3,1236,2.0,820.0,2.0,1.0,30.0
3,230,3.0,1779.0,3.0,2.0,89.61
0,1306,2.0,1105.0,2.0,2.0,58.0
0,1306,1.0,1559.6266939129125,2.0,1.0,93.0
3,1252,3.0,1650.0,3.0,2.0,60.0
3,589,2.0,1694.0,2.0,2.0,150.0
3,539,3.0,2376.0,3.0,1.0,203.0
3,348,3.0,1975.0,3.0,3.0,150.0
3,654,2.0,674.0,2.0,1.0,33.0
3,637,2.0,1185.0,2.0,1.0,41.0
3,494,3.0,1475.0,3.0,2.0,75.0
3,466,3.0,1618.0,3.0,3.0,82.5
3,799,4.0,2181.0,3.0,2.0,152.0
3,216,3.0,1556.0,2.0,1.0,59.13
3,216,2.0,1179.0,2.0,1.0,66.02
3,1148,2.0,1296.0,2.0,2.0,83.0
0,637,2.0,1275.0,2.0,2.0,52.0
3,675,3.0,1400.0,2.0,2.0,77.0
3,466,2.0,1222.0,2.0,1.0,63.0
3,417,2.0,940.0,2.0,1.0,41.0
3,1148,2.0,1185.0,2.0,2.0,42.6
3,1168,3.0,1779.0,3.0,2.0,112.0
3,232,3.0,1615.0,3.0,2.0,59.76
3,506,2.0,1056.0,2.0,1.0,61.0
0,142,2.0,920.0,2.0,1.0,40.0
2,489,4.0,675.0,3.0,1.0,59.0
0,670,3.0,1717.0,3.0,3.0,99.0
3,252,4.0,2119.0,4.0,3.0,111.0
3,1242,2.0,1246.0,2.0,1.0,67.3
3,118,2.0,1141.0,2.0,1.0,42.79
0,522,2.0,1157.0,2.0,1.0,84.0
3,304,2.0,1025.0,2.0,2.0,27.68
0,1262,1.0,650.0,1.0,2.0,33.0
3,513,2.0,1349.0,2.0,1.0,98.0
3,869,3.0,1566.0,3.0,1.0,83.3
3,1025,4.0,2830.0,3.0,3.0,195.0
0,417,3.0,1320.0,2.0,1.0,38.13
3,1306,3.0,1780.0,3.0,1.0,84.83
3,1190,2.0,1091.0,2.0,1.0,34.9
3,964,4.0,3670.0,4.0,3.0,300.0
0,72,2.0,918.0,2.0,1.0,50.49
3,914,3.0,1695.0,3.0,1.0,90.0
3,1261,3.0,1705.0,3.0,2.0,95.0
0,646,3.0,1375.0,3.0,2.0,75.0
0,1252,2.0,1447.0,2.0,1.0,83.0
3,1148,2.0,1114.0,2.0,1.0,39.0
3,72,3.0,1450.0,2.0,1.0,100.0
0,1196,2.0,1022.0,2.0,2.0,40.0
0,513,2.0,1000.0,2.0,2.0,45.0
3,417,2.0,1128.0,2.0,1.0,68.75
3,664,2.0,1180.0,2.0,2.0,57.0
2,848,2.0,1200.0,2.0,1.0,150.0
3,664,2.0,1339.0,2.0,3.0,75.0
3,1260,3.0,1400.0,2.0,3.0,55.0
3,72,2.0,1040.0,2.0,1.0,39.52
3,635,2.0,1198.0,2.0,2.0,58.0
2,1306,4.0,1200.0,3.0,2.0,95.0
3,1039,3.0,1691.0,3.0,2.0,113.0
3,268,3.0,1075.0,3.0,2.0,36.0
3,27,3.0,1630.0,3.0,2.0,194.0
3,74,3.0,1240.0,3.0,2.0,43.5
3,783,3.0,1665.0,3.0,2.0,86.58
0,799,3.0,2489.0,3.0,2.0,94.0
0,277,2.0,1142.0,2.0,2.0,70.0
3,701,3.0,1976.0,3.0,1.0,184.0
3,715,3.0,1853.0,3.0,2.0,82.0
3,673,2.0,1567.0,2.0,2.0,92.0
3,1141,2.0,1090.0,2.0,1.0,27.24
3,422,2.0,1175.0,2.0,2.0,51.47
0,1115,2.0,1200.0,2.0,2.0,52.0
0,702,2.0,995.0,2.0,1.0,41.0
3,772,2.0,884.0,2.0,1.0,41.1
2,1235,5.0,900.0,3.0,2.0,80.0
0,1267,2.0,1170.0,2.0,2.0,57.0
3,626,2.0,1225.0,2.0,1.0,46.55
3,417,2.0,1342.0,2.0,1.0,73.3
0,1179,2.0,1345.0,2.0,1.0,67.0
3,1083,2.0,1559.6266939129125,2.0,2.0,45.0
3,972,2.0,1140.0,2.0,1.0,49.39
3,230,2.0,1300.0,2.0,1.0,50.0
3,536,3.0,1652.0,3.0,2.0,85.0
3,1153,3.0,2072.0,4.0,2.0,142.0
0,142,3.0,1740.0,2.0,2.0,95.0
3,417,3.0,1360.0,2.0,1.0,71.0
3,544,3.0,1145.0,2.0,2.0,60.0
3,1039,2.0,1278.0,2.0,2.0,95.0
3,419,1.0,630.0,1.0,1.0,40.0
3,664,3.0,1100.0,3.0,2.0,58.0
0,544,5.0,3300.0,5.0,2.0,240.0
3,484,3.0,1356.0,2.0,3.0,66.0
3,1306,2.0,823.0,2.0,1.0,28.0
3,1306,2.0,1180.0,2.0,1.0,69.0
3,1252,2.0,1116.0,2.0,3.0,51.91
3,72,2.0,1070.0,2.0,1.0,42.79
3,1190,2.0,1385.0,2.0,3.0,80.0
2,1190,1.0,1000.0,1.0,1.0,70.0
0,1252,3.0,1897.0,3.0,2.0,130.0
3,772,2.0,1005.0,2.0,1.0,55.78
3,474,3.0,1575.0,3.0,2.0,125.0
3,1115,2.0,975.0,2.0,1.0,65.0
3,522,3.0,1904.0,3.0,2.0,120.0
3,690,1.0,930.0,1.0,1.0,30.0
3,1306,1.0,686.0,1.0,1.0,17.0
2,419,2.0,2400.0,3.0,1.0,150.0
0,1039,3.0,2238.0,3.0,1.0,140.0
3,509,2.0,1174.0,2.0,1.0,69.0
0,1159,4.0,3800.0,4.0,3.0,239.0
3,1252,3.0,2225.0,2.0,1.0,125.0
3,606,2.0,918.0,2.0,2.0,52.0
3,773,2.0,1250.0,2.0,3.0,52.0
3,1039,3.0,1800.0,3.0,2.0,110.0
0,799,2.0,1170.0,2.0,3.0,53.0
0,216,2.0,793.0,2.0,1.0,45.0
3,584,3.0,1710.0,3.0,2.0,107.0
3,650,3.0,1082.0,2.0,1.0,57.5
3,845,2.0,1001.0,2.0,2.0,33.03
0,1104,4.0,1500.0,4.0,2.0,180.0
3,1261,3.0,1590.0,2.0,1.0,54.0
3,534,3.0,1554.0,3.0,2.0,55.0
3,536,2.0,1045.0,2.0,1.0,98.89
3,799,2.0,1019.0,2.0,2.0,49.86
3,110,3.0,1935.0,4.0,2.0,130.0
3,1179,3.0,1135.0,2.0,2.0,39.73
3,745,3.0,1680.0,3.0,2.0,150.0
3,513,4.0,2470.0,5.0,2.0,247.0
3,29,4.0,2825.0,4.0,3.0,250.0
3,539,3.0,2480.0,3.0,1.0,330.0
2,990,5.0,1800.0,4.0,3.0,187.0
0,670,3.0,1799.0,3.0,3.0,90.0
3,1252,4.0,4348.5,2.0,2.0,304.0
0,731,2.0,1047.0,2.0,1.0,82.0
3,679,2.0,1282.0,2.0,2.0,87.0
3,839,2.0,1020.0,2.0,1.0,45.9
2,653,4.0,1080.0,3.0,1.0,155.0
3,1252,2.0,1495.0,2.0,1.0,79.5
0,670,4.0,3260.0,4.0,1.0,240.0
3,1306,3.0,1611.0,2.0,2.0,64.44
0,1306,3.0,1500.0,2.0,2.0,95.0
3,1025,3.0,1500.0,2.0,2.0,95.0
2,1261,4.0,3206.0,5.0,2.0,270.0
3,536,3.0,1639.0,3.0,1.0,80.0
2,799,4.0,700.0,4.0,2.0,72.0
3,972,2.0,1303.0,2.0,2.0,55.79
3,713,2.0,1005.0,1.0,1.0,110.0
3,304,3.0,1305.0,3.0,1.0,33.28
3,1306,2.0,1300.0,1.0,1.0,115.0
3,277,3.0,1440.0,2.0,3.0,68.0
3,1054,2.0,901.0,2.0,1.0,35.14
3,976,3.0,1725.0,3.0,3.0,200.0
0,1038,3.0,900.0,2.0,1.0,42.0
3,169,2.0,1060.0,2.0,1.0,55.0
3,839,2.0,1020.0,2.0,1.0,48.45
3,1190,3.0,1535.0,3.0,2.0,65.99
3,1306,2.0,1350.0,2.0,3.0,80.0
3,1039,2.0,1115.0,2.0,2.0,50.0
3,1179,2.0,1175.0,2.0,2.0,47.0
0,1252,2.0,1113.0,2.0,1.0,62.0
2,990,5.0,1640.0,4.0,3.0,240.0
3,799,2.0,1325.0,2.0,2.0,71.55
0,422,2.0,950.0,2.0,3.0,31.0
3,584,3.0,1396.0,2.0,1.0,86.51
3,964,2.0,1050.0,2.0,2.0,52.07
3,1148,3.0,1825.0,3.0,2.0,100.0
3,72,2.0,1190.0,2.0,1.0,49.98
3,799,2.0,1220.0,2.0,1.0,56.5
3,841,3.0,1565.0,2.0,2.0,75.0
3,522,3.0,1891.0,3.0,1.0,109.0
3,536,2.0,1161.0,2.0,1.0,55.15
3,1267,1.0,665.0,1.0,1.0,36.85
3,837,2.0,1175.0,2.0,1.0,73.5
0,530,2.0,1425.0,2.0,2.0,80.0
2,557,3.0,1200.0,3.0,1.0,56.12
0,1089,2.0,1255.0,2.0,2.0,67.0
3,515,3.0,2112.95,4.0,2.0,145.0
3,506,3.0,1810.0,3.0,2.0,100.0
3,563,2.0,1200.0,2.0,2.0,93.0
3,509,2.0,1033.0,2.0,2.0,49.0
3,557,3.0,1548.0,3.0,2.0,89.5
3,534,3.0,1611.0,3.0,3.0,66.0
0,419,3.0,1400.0,2.0,1.0,40.43
3,1216,3.0,1485.0,2.0,2.0,67.0
0,803,2.0,2400.0,2.0,1.0,82.0
3,922,2.0,1025.0,2.0,1.0,44.5
3,1306,2.0,1225.0,2.0,2.0,53.0
0,62,2.0,1256.0,2.0,1.0,62.8
3,1252,4.0,2268.0,3.0,2.0,163.0
3,664,3.0,1100.0,3.0,2.0,53.0
3,1306,2.0,1175.0,2.0,2.0,48.27
3,1025,2.0,1100.0,2.0,1.0,56.0
3,664,3.0,1843.0,3.0,2.0,95.84
3,534,2.0,1460.0,2.0,1.0,80.5
3,964,3.0,1530.0,2.0,2.0,74.5
0,494,2.0,1467.0,2.0,1.0,55.0
3,1306,1.0,950.0,1.0,1.0,40.0
3,1242,2.0,1246.0,2.0,1.0,64.5
3,658,1.0,711.0,1.0,1.0,38.0
3,506,2.0,1194.0,2.0,2.0,46.0
3,181,3.0,1358.0,2.0,1.0,43.4
3,530,2.0,1420.0,2.0,2.0,75.0
3,675,3.0,1250.0,2.0,1.0,68.75
0,98,2.0,1280.0,2.0,2.0,58.0
3,846,2.0,1209.0,2.0,1.0,50.0
0,1306,5.0,4200.0,5.0,2.0,225.0
2,174,4.0,1215.0,4.0,3.0,205.0
3,914,3.0,1315.0,2.0,1.0,54.8
3,1306,3.0,1800.0,3.0,3.0,90.0
3,1138,3.0,1600.0,2.0,2.0,65.0
3,1127,3.0,1563.0,3.0,2.0,52.0
3,1252,3.0,1560.0,2.0,2.0,72.0
3,277,3.0,2169.0,4.0,2.0,115.0
3,964,2.0,1050.0,2.0,2.0,55.5
3,559,3.0,3235.0,3.0,1.0,235.0
3,494,2.0,1140.0,2.0,2.0,46.0
2,72,3.0,1500.0,3.0,1.0,170.0
3,533,3.0,1560.0,3.0,2.0,75.0
3,575,2.0,1100.0,2.0,2.0,70.0
3,670,3.0,1260.0,2.0,3.0,40.32
3,513,2.0,1036.0,2.0,1.0,50.0
0,98,3.0,1662.0,3.0,3.0,85.1
3,1260,3.0,1464.0,2.0,3.0,105.0
3,1261,2.0,1234.0,2.0,2.0,80.0
3,1039,3.0,1403.0,3.0,1.0,55.0
2,1306,4.0,915.0,4.0,1.0,54.9
3,1054,3.0,1150.0,2.0,2.0,42.9
0,1267,5.0,850.0,4.0,2.0,90.0
3,658,2.0,929.0,2.0,1.0,46.0
2,1138,3.0,1350.0,2.0,1.0,75.0
3,1196,2.0,1135.0,2.0,1.0,39.73
0,1306,2.0,1405.0,2.0,2.0,70.0
2,1252,2.0,1200.0,2.0,1.0,45.84
3,506,4.0,2805.0,4.0,3.0,154.0
3,1267,2.0,1161.0,2.0,2.0,64.08
3,664,2.0,1290.0,2.0,3.0,74.0
3,1267,3.0,2557.0,3.0,2.0,141.0
0,37,3.0,1480.0,3.0,2.0,90.0
3,635,3.0,1580.0,2.0,2.0,65.0
3,194,3.0,1470.0,2.0,1.0,88.64
3,1039,2.0,1346.0,2.0,1.0,61.92
3,1306,3.0,1600.0,3.0,3.0,90.0
3,845,2.0,720.0,2.0,1.0,120.0
2,1306,2.0,1559.6266939129125,2.0,2.0,29.5
3,219,2.0,1200.0,2.0,2.0,35.0
0,306,3.0,1340.0,2.0,2.0,48.33
3,606,2.0,918.0,2.0,2.0,48.0
2,1306,3.0,1500.0,3.0,2.0,115.0
3,1261,2.0,1315.0,2.0,2.0,85.0
3,1179,3.0,1390.0,2.0,2.0,62.55
3,1179,3.0,1330.0,2.0,1.0,56.0
0,589,5.0,3100.0,4.0,2.0,265.0
3,1306,3.0,1824.0,3.0,3.0,125.0
3,72,3.0,1420.0,2.0,2.0,96.0
3,590,3.0,1260.0,2.0,1.0,60.0
3,522,3.0,1561.0,3.0,2.0,95.0
3,1306,2.0,1060.0,2.0,2.0,42.0
3,506,2.0,1225.0,2.0,1.0,67.38
3,1148,3.0,2144.0,3.0,2.0,135.0
3,417,2.0,880.0,2.0,2.0,29.0
3,530,3.0,1639.0,3.0,2.0,110.0
0,1148,3.0,1240.0,2.0,1.0,62.0
3,664,2.0,1500.0,2.0,2.0,69.0
3,506,2.0,1243.0,2.0,1.0,46.0
3,799,3.0,1575.0,3.0,2.0,78.0
3,650,3.0,1082.0,2.0,1.0,56.0
3,708,3.0,1637.0,3.0,3.0,73.0
3,664,3.0,1665.0,3.0,2.0,86.58
3,417,3.0,1691.0,2.0,2.0,102.0
3,1148,2.0,1100.0,2.0,1.0,38.0
2,464,3.0,1500.0,3.0,2.0,62.0
0,539,4.0,3205.0,5.0,1.0,380.0
0,653,5.0,1666.0,4.0,1.0,150.0
3,336,2.0,1115.0,2.0,2.0,50.0
3,837,2.0,1070.0,2.0,1.0,45.0
3,563,2.0,1128.0,2.0,2.0,105.0
3,278,2.0,1162.0,2.0,1.0,57.0
3,1306,2.0,1339.0,2.0,2.0,55.0
3,773,2.0,1192.0,2.0,2.0,75.0
3,506,3.0,1920.0,3.0,1.0,115.0
3,518,2.0,1255.0,2.0,1.0,52.32
3,976,2.0,1357.0,2.0,1.0,115.0
3,1306,3.0,1600.0,3.0,2.0,75.0
3,1306,2.0,1225.0,2.0,2.0,55.11
2,1252,4.0,2400.0,4.0,3.0,200.0
3,673,3.0,1570.0,3.0,3.0,80.0
3,1148,2.0,1093.0,2.0,2.0,70.0
0,225,3.0,1865.0,3.0,3.0,145.0
3,639,2.0,1039.0,2.0,2.0,80.0
3,1252,3.0,1985.0,3.0,2.0,75.0
3,539,3.0,1590.0,3.0,3.0,49.0
3,419,2.0,775.0,2.0,2.0,38.0
3,1306,2.0,1000.0,2.0,1.0,50.0
3,514,3.0,1800.0,3.0,2.0,175.0
3,270,2.0,1035.0,2.0,1.0,41.0
3,360,3.0,1520.0,2.0,1.0,75.0
3,1252,2.0,1360.0,2.0,1.0,95.0
3,703,2.0,1117.0,2.0,2.0,56.0
2,626,4.0,1200.0,4.0,3.0,120.0
3,415,2.0,1330.0,2.0,1.0,92.5
3,799,3.0,1937.0,3.0,2.0,160.0
3,417,2.0,1128.0,2.0,1.0,65.49
3,876,2.0,1053.0,2.0,1.0,45.0
3,914,2.0,1198.0,2.0,1.0,77.0
3,799,2.0,1152.0,2.0,1.0,56.0
3,428,2.0,1625.0,2.0,1.0,75.0
3,731,3.0,1397.0,3.0,3.0,105.0
3,1267,3.0,1523.0,3.0,3.0,170.0
3,1261,2.0,1170.0,2.0,1.0,62.5
3,664,3.0,1200.0,2.0,2.0,42.0
0,788,3.0,2400.0,3.0,2.0,170.0
3,1306,2.0,1480.0,2.0,2.0,65.0
3,98,3.0,1897.0,3.0,2.0,120.0
3,964,2.0,996.0,2.0,1.0,67.0
3,506,3.0,1875.0,3.0,2.0,110.0
3,1306,3.0,1500.0,2.0,2.0,98.0
3,1306,3.0,3095.0,3.0,3.0,350.0
3,108,3.0,1390.0,2.0,1.0,175.0
0,1039,1.0,710.0,1.0,1.0,27.0
1,1306,2.0,910.0,2.0,1.0,30.5
0,1091,3.0,1025.0,2.0,1.0,48.0
2,509,4.0,1200.0,4.0,2.0,244.0
3,533,3.0,1453.0,2.0,1.0,46.48
3,1039,4.0,3335.0,5.0,2.0,300.0
3,236,2.0,1281.0,2.0,1.0,74.0
0,1190,2.0,1024.0,2.0,2.0,42.0
0,417,3.0,1620.0,3.0,2.0,62.0
3,1252,2.0,1254.0,2.0,2.0,40.0
0,194,3.0,1300.0,2.0,2.0,75.0
0,390,2.0,1233.0,2.0,2.0,43.0
2,1306,1.0,1200.0,1.0,1.0,28.0
3,544,3.0,1510.0,2.0,1.0,105.0
3,638,2.0,950.0,2.0,1.0,65.0
3,230,3.0,1945.0,3.0,2.0,97.42
3,1179,2.0,1008.0,2.0,3.0,45.0
3,1148,3.0,1265.0,2.0,1.0,79.0
3,513,3.0,1255.0,2.0,1.0,77.68
0,1264,2.0,1200.0,2.0,2.0,46.17
3,1039,3.0,1403.0,3.0,3.0,51.63
3,722,3.0,1535.0,3.0,2.0,85.0
2,1306,3.0,1500.0,3.0,3.0,100.0
3,302,3.0,1475.0,2.0,2.0,120.0
3,1179,3.0,1390.0,2.0,2.0,60.47
3,972,3.0,1278.0,2.0,1.0,53.76
3,1306,2.0,1133.0,2.0,2.0,55.0
2,1306,5.0,1560.0,5.0,1.0,145.0
2,1306,5.0,2900.0,5.0,2.0,90.0
3,707,2.0,1170.0,2.0,1.0,51.99
2,1025,3.0,1200.0,3.0,3.0,200.0
3,1252,3.0,1697.0,3.0,2.0,94.79
3,1148,3.0,1651.0,3.0,3.0,97.38
3,1194,3.0,1560.0,3.0,1.0,188.0
3,522,3.0,1192.0,2.0,1.0,60.0
0,889,2.0,1078.0,2.0,3.0,65.0
3,670,2.0,1349.0,2.0,2.0,78.0
3,72,3.0,1680.0,3.0,2.0,120.0
3,999,3.0,1314.0,2.0,2.0,63.0
3,443,2.0,1060.0,2.0,1.0,48.7
2,1252,4.0,5000.0,4.0,3.0,400.0
3,169,3.0,2000.0,3.0,2.0,85.0
3,643,2.0,856.0,2.0,3.0,40.0
2,557,3.0,1200.0,3.0,1.0,68.4
3,216,3.0,1484.0,3.0,2.0,52.5
3,72,2.0,1050.0,2.0,1.0,42.0
3,1179,3.0,1617.0,3.0,3.0,66.68
0,1306,3.0,1384.0,3.0,2.0,62.28
3,365,2.0,1408.0,2.0,2.0,85.0
0,1179,2.0,1150.0,2.0,1.0,49.0
3,98,3.0,1410.0,2.0,2.0,75.0
0,637,4.0,2150.0,4.0,1.0,100.0
3,713,3.0,2292.0,4.0,1.0,275.0
0,786,3.0,2006.0,3.0,2.0,297.0
0,797,3.0,1508.0,3.0,2.0,70.25
0,990,2.0,1040.0,2.0,2.0,50.0
2,1138,2.0,1240.0,2.0,1.0,60.0
3,722,3.0,1535.0,3.0,1.0,78.0
0,745,2.0,1180.0,2.0,2.0,75.0
3,216,2.0,1400.0,2.0,2.0,78.0
3,1039,3.0,1984.0,4.0,1.0,146.0
2,1252,4.0,3000.0,5.0,3.0,250.0
3,443,3.0,1960.0,3.0,3.0,160.0
3,1039,2.0,1035.0,2.0,1.0,45.0
0,1306,4.0,2150.0,4.0,1.0,80.0
0,1252,3.0,1700.0,3.0,2.0,115.0
3,539,4.0,3024.0,5.0,1.0,248.0
3,1168,3.0,1586.0,3.0,1.0,100.0
0,518,3.0,2264.0,2.0,2.0,155.0
2,317,4.0,2325.0,4.0,1.0,120.0
3,1261,2.0,1120.0,2.0,2.0,55.0
3,1261,3.0,1662.0,2.0,2.0,67.98
3,1039,2.0,1128.0,2.0,2.0,59.0
3,606,2.0,924.0,2.0,2.0,65.0
3,1127,3.0,1600.0,3.0,2.0,52.0
3,908,2.0,1006.0,2.0,2.0,35.0
3,114,2.0,1200.0,2.0,2.0,55.0
3,591,2.0,1250.0,2.0,1.0,62.0
2,1306,3.0,1200.0,3.0,1.0,130.0
0,665,2.0,957.0,2.0,1.0,56.0
3,1252,2.0,1140.0,2.0,2.0,41.0
3,1008,2.0,1050.0,2.0,1.0,67.0
3,673,3.0,1565.0,3.0,2.0,88.5
3,1252,2.0,1190.0,2.0,3.0,57.0
0,1252,3.0,2842.0,3.0,2.0,162.0
0,664,3.0,1558.67,2.0,2.0,65.0
3,422,1.0,630.0,1.0,1.0,39.0
3,1252,3.0,1403.0,2.0,2.0,60.81
3,664,3.0,1542.0,2.0,3.0,85.0
3,559,4.0,3596.0,5.0,1.0,290.0
3,690,3.0,1635.0,2.0,2.0,78.0
3,837,2.0,1239.0,2.0,1.0,53.0
3,1306,3.0,1596.0,3.0,1.0,105.0
3,306,2.0,1009.0,2.0,1.0,38.34
3,536,3.0,1726.0,3.0,2.0,81.99
3,722,3.0,1535.0,3.0,2.0,86.0
3,204,3.0,1300.0,2.0,1.0,58.5
3,1306,3.0,1800.0,3.0,3.0,80.0
2,1138,3.0,1500.0,2.0,1.0,100.0
0,643,2.0,925.0,2.0,2.0,48.0
3,895,4.0,3356.0,4.0,2.0,251.0
3,459,2.0,1395.0,2.0,1.0,63.59
3,1093,3.0,1415.0,2.0,1.0,55.0
3,231,3.0,1419.0,2.0,2.0,59.0
3,670,2.0,1121.0,2.0,2.0,78.0
3,650,3.0,1082.0,2.0,1.0,45.0
3,626,2.0,1100.0,2.0,1.0,47.0
3,530,3.0,1606.0,3.0,3.0,89.55
0,264,3.0,1650.0,3.0,2.0,88.0
3,895,2.0,1206.0,2.0,3.0,75.0
3,417,2.0,710.0,2.0,2.0,16.0
3,188,2.0,1210.0,2.0,1.0,72.0
3,848,3.0,1523.0,2.0,2.0,53.4
3,1252,2.0,1232.0,2.0,2.0,45.0
3,964,1.0,680.0,1.0,1.0,44.0
3,513,3.0,1355.0,3.0,1.0,83.87
3,1148,3.0,1430.0,2.0,2.0,51.46
3,715,3.0,1275.0,2.0,2.0,43.85
3,417,2.0,1070.0,2.0,1.0,56.1
2,1306,3.0,1200.0,3.0,1.0,85.0
3,269,2.0,1200.0,2.0,2.0,40.0
3,799,3.0,1610.0,3.0,1.0,90.0
3,506,2.0,1140.0,2.0,2.0,43.0
3,972,2.0,1143.0,2.0,2.0,38.65
3,964,3.0,1530.0,2.0,2.0,74.4
3,72,2.0,980.0,2.0,2.0,69.0
3,1252,3.0,1485.0,3.0,2.0,65.0
2,1252,3.0,1500.0,3.0,1.0,130.0
3,1252,2.0,1280.0,2.0,1.0,75.0
3,1148,2.0,1265.0,2.0,2.0,85.0
0,1306,2.0,1132.0,2.0,1.0,67.0
3,147,2.0,1262.0,2.0,2.0,63.0
3,575,2.0,940.0,2.0,1.0,49.0
3,1056,3.0,1515.0,3.0,3.0,88.0
3,606,3.0,1300.0,3.0,3.0,150.0
0,716,3.0,1840.0,3.0,1.0,69.0
0,417,2.0,890.0,2.0,2.0,45.0
3,1306,3.0,1655.0,3.0,2.0,86.06
3,522,3.0,2060.0,3.0,1.0,149.0
3,269,3.0,1730.0,3.0,1.0,96.0
0,1261,3.0,2195.0,4.0,2.0,127.0
3,675,3.0,1650.0,3.0,2.0,125.0
3,536,2.0,1079.0,2.0,1.0,32.37
3,914,2.0,1085.0,2.0,1.0,36.0
3,1261,2.0,1075.0,2.0,1.0,51.5
